Most Recent Health Inspection More Than 2 Years Ago,Overall Rating,Health Inspection Rating,Staffing Rating,RN Staffing Rating,Total Weighted Health Survey Score,Number of Facility Reported Incidents,Number of Substantiated Complaints,Number of Fines,Total Amount of Fines in Dollars,Number of Payment Denials,Total Number of Penalties,performance_id
False,5.0,4.0,3.0,3.0,22.667,0,2,0,$0.00,0,0,6168
False,2.0,2.0,,,69.333,1,8,0,$0.00,0,0,6169
False,3.0,3.0,3.0,4.0,55.333,1,2,0,$0.00,0,0,6170
False,5.0,4.0,2.0,2.0,28.0,2,4,0,$0.00,0,0,6171
False,3.0,2.0,3.0,3.0,82.0,6,6,3,$23043.00,0,3,6172
False,1.0,1.0,1.0,1.0,98.833,1,10,0,$0.00,0,0,6173
False,3.0,3.0,5.0,5.0,47.333,9,0,0,$0.00,0,0,6174
False,2.0,1.0,4.0,3.0,111.5,2,1,4,$28850.00,0,4,6175
False,5.0,4.0,5.0,5.0,36.667,2,1,0,$0.00,1,1,6176
False,1.0,1.0,3.0,3.0,192.667,15,57,4,$34841.00,0,4,6177
False,4.0,3.0,4.0,5.0,46.333,1,3,0,$0.00,0,0,6178
False,2.0,2.0,3.0,2.0,78.0,6,19,1,$8400.00,0,1,6179
False,1.0,1.0,4.0,5.0,133.0,6,10,1,$9360.00,1,2,6180
False,4.0,3.0,4.0,3.0,60.667,0,6,0,$0.00,0,0,6181
False,4.0,3.0,3.0,2.0,61.333,2,22,0,$0.00,0,0,6182
False,2.0,2.0,2.0,1.0,88.667,1,22,2,$26813.00,0,2,6183
False,2.0,2.0,2.0,4.0,75.333,4,15,0,$0.00,0,0,6184
False,1.0,1.0,1.0,1.0,199.0,0,15,1,$5200.00,0,1,6185
False,4.0,4.0,3.0,4.0,27.333,0,4,0,$0.00,0,0,6186
False,5.0,5.0,3.0,4.0,19.333,2,4,0,$0.00,0,0,6187
False,2.0,1.0,4.0,4.0,193.667,18,45,1,$44200.00,2,3,6188
False,5.0,4.0,5.0,5.0,31.333,0,0,1,$2700.00,0,1,6189
False,4.0,4.0,5.0,5.0,33.333,0,0,0,$0.00,0,0,6190
False,3.0,2.0,2.0,4.0,84.0,6,18,0,$0.00,0,0,6191
False,5.0,3.0,5.0,5.0,44.0,0,0,0,$0.00,0,0,6192
False,2.0,1.0,5.0,5.0,134.0,13,16,0,$0.00,0,0,6193
False,2.0,2.0,3.0,4.0,81.5,4,12,3,$32143.00,0,3,6194
False,1.0,1.0,3.0,3.0,177.667,13,22,1,$1593.00,0,1,6195
False,5.0,4.0,3.0,3.0,39.333,1,6,0,$0.00,0,0,6196
False,5.0,5.0,3.0,4.0,10.667,0,0,1,$2275.00,0,1,6197
False,5.0,3.0,4.0,5.0,42.333,0,1,0,$0.00,0,0,6198
False,2.0,1.0,4.0,3.0,153.333,9,62,1,$14333.00,0,1,6199
False,2.0,2.0,1.0,2.0,87.333,2,5,1,$15795.00,0,1,6200
False,2.0,2.0,3.0,3.0,77.333,3,11,0,$0.00,0,0,6201
False,5.0,4.0,5.0,5.0,37.333,4,5,0,$0.00,0,0,6202
False,5.0,5.0,4.0,4.0,18.0,0,1,0,$0.00,0,0,6203
False,4.0,4.0,3.0,3.0,30.0,11,9,0,$0.00,0,0,6204
False,3.0,3.0,3.0,3.0,51.333,1,5,0,$0.00,0,0,6205
False,4.0,4.0,,,36.0,4,4,0,$0.00,0,0,6206
False,3.0,2.0,,,63.333,3,5,1,$9100.00,0,1,6207
False,2.0,2.0,3.0,3.0,84.667,14,3,0,$0.00,0,0,6208
False,4.0,4.0,3.0,3.0,24.667,0,2,0,$0.00,0,0,6209
False,3.0,2.0,4.0,4.0,66.0,2,4,0,$0.00,0,0,6210
False,4.0,2.0,5.0,5.0,67.0,4,3,0,$0.00,0,0,6211
False,1.0,1.0,4.0,4.0,96.667,4,11,3,$46443.00,0,3,6212
False,5.0,5.0,4.0,5.0,10.0,0,2,0,$0.00,0,0,6213
False,5.0,5.0,2.0,3.0,18.0,1,0,0,$0.00,0,0,6214
False,3.0,3.0,2.0,3.0,46.0,2,0,0,$0.00,0,0,6215
False,5.0,4.0,4.0,4.0,24.667,3,2,0,$0.00,0,0,6216
False,3.0,2.0,4.0,4.0,68.0,7,5,0,$0.00,0,0,6217
False,3.0,3.0,,,46.667,2,14,0,$0.00,0,0,6218
False,4.0,4.0,4.0,4.0,41.333,0,9,0,$0.00,0,0,6219
False,3.0,3.0,2.0,2.0,49.333,0,20,0,$0.00,0,0,6220
False,3.0,2.0,4.0,3.0,84.667,4,27,0,$0.00,0,0,6221
False,2.0,2.0,1.0,1.0,82.667,1,9,0,$0.00,1,1,6222
False,1.0,2.0,2.0,1.0,95.333,4,40,0,$0.00,0,0,6223
False,1.0,1.0,3.0,2.0,154.167,18,5,1,$9165.00,0,1,6224
False,5.0,4.0,4.0,5.0,37.333,0,3,0,$0.00,0,0,6225
False,5.0,5.0,3.0,5.0,14.0,1,0,0,$0.00,0,0,6226
False,2.0,2.0,2.0,2.0,86.0,2,37,0,$0.00,0,0,6227
False,2.0,1.0,4.0,5.0,145.667,5,28,1,$10238.00,0,1,6228
False,4.0,2.0,4.0,4.0,71.333,0,0,0,$0.00,0,0,6229
False,3.0,3.0,2.0,2.0,49.333,1,0,0,$0.00,0,0,6230
False,2.0,2.0,3.0,3.0,80.0,6,19,0,$0.00,1,1,6231
False,1.0,1.0,5.0,5.0,330.5,5,69,4,$74351.00,3,7,6232
False,4.0,4.0,4.0,5.0,28.667,0,5,0,$0.00,0,0,6233
False,4.0,2.0,4.0,5.0,80.0,1,3,0,$0.00,0,0,6234
False,5.0,4.0,3.0,3.0,22.0,2,2,0,$0.00,0,0,6235
False,5.0,4.0,4.0,3.0,38.667,1,10,1,$7508.00,0,1,6236
False,3.0,3.0,3.0,3.0,53.833,4,3,2,$12000.00,1,3,6237
False,1.0,1.0,4.0,4.0,293.667,2,53,1,$26356.00,0,1,6238
False,5.0,4.0,4.0,4.0,30.667,4,0,0,$0.00,0,0,6239
False,4.0,4.0,3.0,5.0,22.667,0,1,0,$0.00,0,0,6240
False,4.0,3.0,4.0,5.0,28.0,0,1,0,$0.00,0,0,6241
False,3.0,3.0,,,46.667,0,4,1,$2048.00,0,1,6242
False,4.0,4.0,3.0,2.0,26.0,4,0,0,$0.00,0,0,6243
False,3.0,3.0,,,54.0,4,0,0,$0.00,0,0,6244
False,3.0,2.0,4.0,5.0,46.667,0,0,0,$0.00,0,0,6245
False,5.0,5.0,4.0,3.0,12.0,0,0,0,$0.00,0,0,6246
False,4.0,4.0,4.0,4.0,11.333,0,0,0,$0.00,0,0,6247
False,3.0,3.0,2.0,3.0,56.5,0,15,1,$18116.00,0,1,6248
False,4.0,3.0,4.0,4.0,35.333,0,1,0,$0.00,0,0,6249
False,2.0,1.0,5.0,5.0,61.0,0,0,0,$0.00,0,0,6250
False,5.0,5.0,4.0,3.0,6.667,0,0,0,$0.00,0,0,6251
False,2.0,1.0,4.0,5.0,62.0,0,0,0,$0.00,0,0,6252
False,2.0,1.0,4.0,4.0,126.667,10,40,0,$0.00,1,1,6253
False,4.0,4.0,4.0,5.0,40.667,1,5,0,$0.00,0,0,6254
False,3.0,2.0,4.0,4.0,42.0,0,0,1,$5233.00,0,1,6255
False,4.0,3.0,4.0,5.0,24.667,1,0,0,$0.00,0,0,6256
False,1.0,1.0,3.0,3.0,112.0,0,1,0,$0.00,0,0,6257
False,5.0,3.0,4.0,5.0,28.667,0,1,0,$0.00,0,0,6258
False,3.0,2.0,4.0,5.0,52.667,0,0,0,$0.00,0,0,6259
False,1.0,1.0,2.0,3.0,102.0,2,10,1,$27494.00,0,1,6260
False,1.0,1.0,1.0,2.0,100.0,1,15,0,$0.00,0,0,6261
False,5.0,3.0,4.0,4.0,32.667,0,0,0,$0.00,0,0,6262
False,1.0,2.0,3.0,4.0,45.333,0,0,0,$0.00,0,0,6263
False,4.0,4.0,4.0,4.0,38.667,3,2,0,$0.00,0,0,6264
False,4.0,4.0,4.0,4.0,38.0,0,2,0,$0.00,0,0,6265
False,4.0,4.0,2.0,4.0,12.0,0,0,0,$0.00,0,0,6266
False,1.0,1.0,3.0,4.0,63.333,0,0,0,$0.00,0,0,6267
False,2.0,2.0,4.0,3.0,69.333,2,2,1,$4713.00,0,1,6268
False,2.0,2.0,2.0,4.0,57.333,0,8,0,$0.00,0,0,6269
False,5.0,3.0,5.0,5.0,53.333,1,5,0,$0.00,0,0,6270
False,5.0,4.0,5.0,5.0,39.333,3,2,0,$0.00,0,0,6271
False,3.0,2.0,3.0,4.0,70.667,3,1,0,$0.00,0,0,6272
False,4.0,3.0,4.0,5.0,60.0,2,1,0,$0.00,0,0,6273
False,2.0,2.0,3.0,3.0,37.333,1,1,0,$0.00,0,0,6274
False,5.0,4.0,5.0,5.0,40.0,0,3,0,$0.00,0,0,6275
False,4.0,3.0,4.0,5.0,24.0,0,0,0,$0.00,2,2,6276
False,4.0,4.0,3.0,3.0,14.667,0,1,0,$0.00,0,0,6277
False,5.0,4.0,5.0,5.0,36.0,1,0,0,$0.00,0,0,6278
False,4.0,2.0,4.0,4.0,53.333,0,0,0,$0.00,0,0,6279
False,4.0,3.0,4.0,4.0,36.667,0,1,0,$0.00,0,0,6280
False,5.0,3.0,4.0,5.0,60.0,0,6,0,$0.00,0,0,6281
False,3.0,2.0,3.0,5.0,40.667,0,4,0,$0.00,0,0,6282
False,5.0,5.0,5.0,5.0,16.0,0,0,0,$0.00,0,0,6283
False,2.0,1.0,4.0,3.0,64.0,0,1,0,$0.00,0,0,6284
False,3.0,2.0,4.0,4.0,85.5,1,15,1,$12188.00,0,1,6285
False,3.0,2.0,5.0,5.0,42.0,0,1,0,$0.00,0,0,6286
False,3.0,2.0,3.0,5.0,42.0,1,0,0,$0.00,0,0,6287
False,2.0,1.0,4.0,4.0,136.0,0,1,0,$0.00,0,0,6288
False,5.0,5.0,4.0,5.0,4.667,0,0,0,$0.00,0,0,6289
False,3.0,2.0,,,42.0,1,0,0,$0.00,0,0,6290
False,5.0,5.0,3.0,3.0,14.0,1,2,0,$0.00,0,0,6291
False,4.0,3.0,2.0,2.0,54.667,2,6,0,$0.00,0,0,6292
False,2.0,1.0,4.0,4.0,72.0,0,0,0,$0.00,0,0,6293
False,3.0,3.0,3.0,3.0,60.0,5,7,0,$0.00,0,0,6294
False,2.0,3.0,3.0,3.0,33.333,0,0,0,$0.00,0,0,6295
False,2.0,1.0,5.0,5.0,108.333,6,6,0,$0.00,0,0,6296
False,2.0,2.0,3.0,3.0,68.0,2,13,0,$0.00,0,0,6297
False,5.0,4.0,4.0,5.0,33.333,2,6,0,$0.00,0,0,6298
False,4.0,4.0,4.0,4.0,24.667,0,0,0,$0.00,0,0,6299
False,2.0,3.0,3.0,4.0,35.333,0,0,0,$0.00,0,0,6300
False,2.0,1.0,4.0,4.0,56.0,0,0,0,$0.00,0,0,6301
False,1.0,1.0,4.0,4.0,169.667,6,15,2,$80764.00,1,3,6302
False,2.0,2.0,3.0,5.0,90.667,4,11,0,$0.00,0,0,6303
False,2.0,1.0,5.0,5.0,121.167,9,5,1,$6500.00,0,1,6304
False,4.0,3.0,5.0,5.0,36.0,0,0,0,$0.00,0,0,6305
False,2.0,2.0,4.0,5.0,78.0,0,2,1,$23561.00,0,1,6306
False,3.0,3.0,3.0,2.0,25.333,0,1,0,$0.00,0,0,6307
False,3.0,4.0,4.0,4.0,41.0,1,11,0,$0.00,0,0,6308
False,5.0,4.0,5.0,5.0,23.2,1,2,0,$0.00,0,0,6309
False,5.0,5.0,4.0,5.0,9.333,0,0,0,$0.00,0,0,6310
False,5.0,4.0,4.0,5.0,24.667,0,4,0,$0.00,0,0,6311
False,4.0,3.0,4.0,4.0,48.5,4,3,1,$3950.00,0,1,6312
False,4.0,4.0,4.0,5.0,22.667,1,0,0,$0.00,0,0,6313
False,4.0,3.0,4.0,4.0,34.0,1,0,0,$0.00,0,0,6314
False,2.0,1.0,5.0,5.0,149.167,6,35,0,$0.00,0,0,6315
False,4.0,3.0,4.0,4.0,30.0,0,0,0,$0.00,0,0,6316
False,1.0,1.0,4.0,4.0,336.833,0,6,3,$33985.00,2,5,6317
False,3.0,3.0,3.0,3.0,49.333,1,4,0,$0.00,0,0,6318
False,3.0,3.0,,,58.0,2,7,0,$0.00,0,0,6319
False,4.0,4.0,4.0,3.0,22.0,0,0,0,$0.00,0,0,6320
False,4.0,2.0,4.0,4.0,50.333,0,3,0,$0.00,0,0,6321
False,3.0,3.0,3.0,4.0,28.0,0,0,0,$0.00,0,0,6322
False,4.0,2.0,4.0,4.0,73.333,1,5,0,$0.00,0,0,6323
False,5.0,5.0,4.0,4.0,11.333,2,3,0,$0.00,0,0,6324
False,2.0,1.0,5.0,5.0,60.667,1,1,1,$23100.00,1,2,6325
False,2.0,1.0,4.0,5.0,120.0,15,35,0,$0.00,1,1,6326
False,5.0,5.0,5.0,5.0,12.0,0,5,0,$0.00,0,0,6327
False,4.0,4.0,2.0,3.0,32.0,1,7,0,$0.00,0,0,6328
False,1.0,1.0,2.0,4.0,87.333,1,2,1,$3738.00,0,1,6329
False,5.0,5.0,4.0,5.0,18.0,0,2,0,$0.00,0,0,6330
False,1.0,1.0,5.0,5.0,65.667,0,0,0,$0.00,0,0,6331
False,3.0,3.0,3.0,2.0,42.0,6,3,0,$0.00,0,0,6332
False,1.0,1.0,3.0,3.0,210.167,5,9,2,$19599.00,0,2,6333
False,3.0,2.0,4.0,3.0,88.0,2,11,0,$0.00,0,0,6334
False,5.0,4.0,,,23.333,2,4,0,$0.00,0,0,6335
False,5.0,4.0,4.0,4.0,22.0,0,3,0,$0.00,0,0,6336
False,2.0,1.0,4.0,4.0,86.167,0,0,2,$32913.00,0,2,6337
False,3.0,2.0,4.0,4.0,45.333,0,0,1,$6370.00,0,1,6338
False,4.0,2.0,4.0,5.0,44.667,0,1,0,$0.00,0,0,6339
False,2.0,1.0,4.0,4.0,205.333,4,1,0,$0.00,0,0,6340
True,4.0,3.0,4.0,5.0,44.667,2,0,0,$0.00,0,0,6341
False,4.0,2.0,4.0,3.0,49.333,0,0,0,$0.00,0,0,6342
False,3.0,2.0,5.0,5.0,90.0,2,19,0,$0.00,0,0,6343
False,3.0,2.0,4.0,5.0,93.0,1,0,0,$0.00,0,0,6344
False,4.0,3.0,4.0,4.0,32.667,0,0,0,$0.00,0,0,6345
False,5.0,4.0,2.0,2.0,18.0,0,0,0,$0.00,0,0,6346
False,4.0,3.0,4.0,5.0,56.0,6,5,2,$11765.00,0,2,6347
False,4.0,4.0,4.0,4.0,16.667,0,1,0,$0.00,0,0,6348
False,4.0,4.0,4.0,4.0,22.0,0,1,0,$0.00,0,0,6349
False,2.0,1.0,1.0,1.0,100.667,1,22,0,$0.00,0,0,6350
False,5.0,3.0,4.0,4.0,28.0,0,0,0,$0.00,0,0,6351
False,4.0,4.0,4.0,5.0,22.4,0,0,0,$0.00,0,0,6352
False,4.0,3.0,3.0,4.0,24.667,0,0,0,$0.00,0,0,6353
False,1.0,1.0,,,209.0,0,0,1,$18980.00,0,1,6354
False,2.0,2.0,3.0,5.0,54.0,0,0,0,$0.00,0,0,6355
False,3.0,2.0,4.0,4.0,64.667,3,5,1,$14105.00,0,1,6356
False,4.0,3.0,3.0,5.0,36.667,0,0,0,$0.00,0,0,6357
False,1.0,2.0,1.0,1.0,53.333,0,0,0,$0.00,0,0,6358
False,4.0,3.0,4.0,3.0,57.333,1,41,1,$8450.00,0,1,6359
False,4.0,2.0,4.0,3.0,96.0,7,9,0,$0.00,0,0,6360
False,4.0,3.0,4.0,4.0,24.667,0,1,0,$0.00,0,0,6361
False,1.0,2.0,1.0,1.0,58.667,0,1,0,$0.00,0,0,6362
False,3.0,3.0,3.0,3.0,36.0,1,1,0,$0.00,0,0,6363
False,2.0,1.0,5.0,5.0,110.4,0,5,1,$7313.00,0,1,6364
False,3.0,2.0,4.0,4.0,54.0,0,0,0,$0.00,0,0,6365
False,5.0,4.0,4.0,5.0,15.333,0,1,0,$0.00,0,0,6366
False,3.0,2.0,4.0,5.0,55.333,1,1,0,$0.00,0,0,6367
False,5.0,5.0,5.0,5.0,6.0,0,1,0,$0.00,0,0,6368
False,4.0,3.0,5.0,5.0,28.667,1,0,0,$0.00,0,0,6369
False,3.0,2.0,5.0,5.0,52.0,0,0,0,$0.00,0,0,6370
False,3.0,3.0,3.0,4.0,25.333,0,0,0,$0.00,0,0,6371
False,4.0,4.0,3.0,3.0,16.0,0,0,1,$6500.00,0,1,6372
False,2.0,1.0,4.0,4.0,62.0,0,0,0,$0.00,0,0,6373
False,5.0,3.0,4.0,5.0,31.333,0,2,0,$0.00,0,0,6374
False,5.0,3.0,4.0,4.0,32.0,1,0,0,$0.00,0,0,6375
False,2.0,1.0,4.0,5.0,104.0,0,2,0,$0.00,0,0,6376
False,2.0,2.0,2.0,2.0,44.667,0,0,0,$0.00,0,0,6377
False,1.0,1.0,2.0,3.0,121.667,0,0,1,$3250.00,0,1,6378
False,4.0,4.0,3.0,3.0,22.0,0,1,0,$0.00,0,0,6379
False,5.0,4.0,4.0,3.0,24.0,0,0,0,$0.00,0,0,6380
False,2.0,2.0,4.0,5.0,49.333,0,1,0,$0.00,0,0,6381
False,4.0,4.0,,,24.0,0,0,0,$0.00,0,0,6382
False,3.0,2.0,4.0,5.0,38.667,0,2,0,$0.00,0,0,6383
False,3.0,3.0,4.0,4.0,30.667,0,0,0,$0.00,0,0,6384
False,4.0,3.0,4.0,4.0,34.667,0,3,0,$0.00,0,0,6385
False,3.0,2.0,3.0,4.0,41.333,0,0,0,$0.00,0,0,6386
False,3.0,3.0,3.0,5.0,28.0,0,1,0,$0.00,0,0,6387
False,4.0,3.0,4.0,4.0,32.0,1,1,0,$0.00,0,0,6388
False,1.0,1.0,3.0,3.0,84.333,0,0,0,$0.00,0,0,6389
False,3.0,2.0,4.0,5.0,50.0,0,0,1,$10010.00,0,1,6390
False,2.0,1.0,4.0,4.0,60.0,0,1,0,$0.00,0,0,6391
False,2.0,1.0,4.0,4.0,81.333,0,0,0,$0.00,0,0,6392
False,2.0,1.0,3.0,5.0,68.5,1,8,1,$59670.00,0,1,6393
False,2.0,1.0,5.0,5.0,62.667,0,1,0,$0.00,0,0,6394
False,3.0,2.0,5.0,5.0,50.667,0,0,1,$4388.00,0,1,6395
False,1.0,1.0,,,147.0,0,1,0,$0.00,0,0,6396
False,1.0,1.0,2.0,3.0,96.667,1,1,0,$0.00,0,0,6397
False,5.0,4.0,4.0,5.0,23.333,0,2,0,$0.00,0,0,6398
False,4.0,2.0,4.0,5.0,46.667,0,1,0,$0.00,0,0,6399
False,3.0,2.0,5.0,5.0,53.333,1,2,1,$6435.00,0,1,6400
False,3.0,2.0,4.0,4.0,46.667,2,1,1,$1820.00,0,1,6401
False,4.0,3.0,5.0,5.0,28.667,0,0,0,$0.00,0,0,6402
False,5.0,4.0,3.0,3.0,22.667,0,1,0,$0.00,0,0,6403
False,4.0,4.0,3.0,3.0,22.0,0,0,0,$0.00,0,0,6404
False,3.0,3.0,3.0,2.0,36.0,0,0,0,$0.00,0,0,6405
False,4.0,3.0,2.0,1.0,19.333,0,0,0,$0.00,0,0,6406
False,1.0,1.0,3.0,5.0,63.833,0,3,2,$10693.00,0,2,6407
False,1.0,2.0,3.0,4.0,32.667,0,1,0,$0.00,0,0,6408
False,4.0,3.0,5.0,5.0,37.333,0,0,0,$0.00,0,0,6409
False,4.0,4.0,3.0,4.0,23.333,0,0,0,$0.00,0,0,6410
False,2.0,1.0,4.0,4.0,98.0,0,0,0,$0.00,0,0,6411
False,4.0,3.0,4.0,4.0,36.667,0,0,0,$0.00,0,0,6412
False,5.0,4.0,3.0,4.0,20.667,0,0,0,$0.00,0,0,6413
False,3.0,2.0,4.0,4.0,46.667,0,0,0,$0.00,0,0,6414
False,2.0,1.0,4.0,5.0,71.5,0,1,1,$9133.00,0,1,6415
False,1.0,1.0,3.0,2.0,110.667,0,1,1,$14820.00,0,1,6416
False,5.0,4.0,4.0,5.0,20.0,0,0,0,$0.00,0,0,6417
False,2.0,1.0,4.0,4.0,105.0,0,0,0,$0.00,0,0,6418
False,2.0,2.0,3.0,3.0,44.0,2,4,1,$8125.00,0,1,6419
False,4.0,5.0,3.0,2.0,5.333,0,1,0,$0.00,0,0,6420
False,2.0,2.0,3.0,2.0,50.667,0,0,0,$0.00,0,0,6421
False,1.0,1.0,2.0,3.0,64.667,0,0,1,$5233.00,0,1,6422
False,3.0,2.0,3.0,3.0,39.333,0,0,0,$0.00,0,0,6423
False,2.0,2.0,2.0,2.0,34.0,1,0,0,$0.00,0,0,6424
False,1.0,1.0,3.0,4.0,63.333,0,1,0,$0.00,0,0,6425
False,5.0,4.0,2.0,2.0,14.667,0,0,0,$0.00,0,0,6426
False,1.0,1.0,3.0,3.0,63.333,0,0,0,$0.00,0,0,6427
False,4.0,4.0,3.0,4.0,16.667,0,0,0,$0.00,0,0,6428
False,1.0,1.0,2.0,3.0,94.333,0,0,0,$0.00,0,0,6429
False,4.0,3.0,4.0,5.0,28.667,0,0,0,$0.00,0,0,6430
False,4.0,4.0,3.0,4.0,21.333,0,0,0,$0.00,0,0,6431
False,3.0,2.0,5.0,5.0,44.667,0,0,0,$0.00,0,0,6432
False,2.0,2.0,4.0,5.0,46.0,1,0,0,$0.00,0,0,6433
False,3.0,3.0,4.0,4.0,26.0,0,2,0,$0.00,0,0,6434
False,1.0,1.0,1.0,2.0,63.333,1,0,1,$10650.00,0,1,6435
False,3.0,3.0,3.0,5.0,30.667,0,0,0,$0.00,0,0,6436
False,3.0,2.0,4.0,4.0,47.333,0,0,0,$0.00,0,0,6437
False,5.0,4.0,3.0,2.0,13.333,0,0,0,$0.00,0,0,6438
False,4.0,4.0,3.0,3.0,19.333,1,0,0,$0.00,0,0,6439
False,5.0,3.0,4.0,4.0,26.667,0,0,0,$0.00,0,0,6440
False,1.0,1.0,3.0,3.0,280.333,1,1,0,$0.00,2,2,6441
False,3.0,2.0,5.0,5.0,46.0,0,0,1,$8190.00,0,1,6442
False,2.0,1.0,4.0,4.0,60.667,0,0,0,$0.00,0,0,6443
False,2.0,1.0,4.0,4.0,70.667,0,0,0,$0.00,0,0,6444
False,3.0,2.0,4.0,3.0,49.333,2,0,1,$1950.00,0,1,6445
False,4.0,3.0,4.0,5.0,31.833,0,0,1,$3900.00,0,1,6446
False,2.0,2.0,3.0,4.0,46.0,0,1,0,$0.00,1,1,6447
False,3.0,4.0,3.0,3.0,14.0,0,0,0,$0.00,0,0,6448
False,4.0,4.0,4.0,4.0,21.333,0,2,0,$0.00,0,0,6449
False,1.0,1.0,1.0,1.0,115.5,0,2,0,$0.00,0,0,6450
False,1.0,1.0,,,71.333,1,1,0,$0.00,1,1,6451
False,3.0,2.0,4.0,4.0,50.667,0,0,0,$0.00,0,0,6452
False,3.0,2.0,4.0,4.0,46.667,0,1,1,$10530.00,0,1,6453
False,3.0,2.0,4.0,5.0,53.333,0,0,0,$0.00,0,0,6454
False,4.0,4.0,3.0,1.0,23.333,0,0,0,$0.00,0,0,6455
False,2.0,1.0,4.0,5.0,97.167,0,1,2,$25546.00,0,2,6456
False,1.0,1.0,3.0,3.0,100.333,0,0,0,$0.00,0,0,6457
False,5.0,4.0,2.0,2.0,18.667,0,0,0,$0.00,0,0,6458
False,4.0,2.0,4.0,4.0,46.0,0,0,0,$0.00,0,0,6459
False,2.0,2.0,4.0,4.0,44.667,0,0,0,$0.00,0,0,6460
False,4.0,4.0,4.0,3.0,12.0,0,0,1,$5850.00,0,1,6461
False,5.0,3.0,4.0,4.0,31.833,0,0,1,$13618.00,0,1,6462
False,4.0,3.0,3.0,2.0,29.333,0,1,0,$0.00,0,0,6463
False,4.0,3.0,4.0,5.0,31.833,0,0,1,$10530.00,0,1,6464
False,2.0,1.0,4.0,5.0,83.333,0,0,0,$0.00,0,0,6465
False,4.0,3.0,2.0,3.0,31.333,0,0,0,$0.00,0,0,6466
False,4.0,3.0,4.0,4.0,27.333,1,3,0,$0.00,0,0,6467
False,5.0,3.0,4.0,4.0,34.667,0,1,0,$0.00,0,0,6468
False,1.0,1.0,3.0,3.0,110.333,2,6,2,$47700.00,1,3,6469
False,2.0,2.0,3.0,5.0,58.667,1,0,0,$0.00,0,0,6470
False,5.0,4.0,3.0,5.0,18.667,0,0,0,$0.00,0,0,6471
False,5.0,3.0,4.0,4.0,36.667,1,1,0,$0.00,0,0,6472
False,4.0,2.0,4.0,5.0,38.667,0,1,0,$0.00,0,0,6473
False,3.0,3.0,3.0,3.0,26.667,1,0,0,$0.00,0,0,6474
False,2.0,1.0,4.0,4.0,61.167,0,0,2,$42445.00,0,2,6475
False,3.0,2.0,4.0,5.0,40.0,0,0,0,$0.00,0,0,6476
False,1.0,1.0,2.0,2.0,62.0,0,2,0,$0.00,0,0,6477
False,1.0,1.0,4.0,3.0,83.667,1,0,1,$24700.00,1,2,6478
False,4.0,4.0,2.0,2.0,8.667,1,0,0,$0.00,0,0,6479
False,3.0,2.0,5.0,5.0,39.0,1,0,1,$3185.00,0,1,6480
False,3.0,2.0,,,51.333,0,1,0,$0.00,0,0,6481
False,2.0,1.0,3.0,2.0,65.167,0,0,1,$6500.00,0,1,6482
False,4.0,2.0,4.0,3.0,52.0,0,0,0,$0.00,0,0,6483
False,4.0,4.0,3.0,3.0,16.0,0,0,0,$0.00,0,0,6484
False,4.0,3.0,5.0,5.0,34.333,0,1,0,$0.00,0,0,6485
False,2.0,2.0,3.0,3.0,34.667,1,0,2,$13648.00,0,2,6486
False,1.0,2.0,2.0,2.0,36.0,0,3,1,$780.00,0,1,6487
False,5.0,4.0,5.0,5.0,26.667,0,3,0,$0.00,0,0,6488
False,5.0,3.0,4.0,4.0,17.333,0,2,0,$0.00,0,0,6489
False,1.0,1.0,3.0,3.0,121.667,3,9,1,$25935.00,1,2,6490
False,3.0,2.0,4.0,5.0,44.0,0,0,1,$6013.00,0,1,6491
False,4.0,4.0,3.0,2.0,26.667,0,0,0,$0.00,0,0,6492
False,1.0,2.0,2.0,3.0,42.0,1,2,1,$975.00,0,1,6493
False,4.0,3.0,5.0,5.0,31.333,0,2,1,$1560.00,0,1,6494
False,2.0,1.0,1.0,1.0,65.333,0,1,0,$0.00,0,0,6495
False,2.0,3.0,1.0,2.0,33.0,1,1,0,$0.00,0,0,6496
False,5.0,5.0,5.0,5.0,10.667,0,0,1,$1560.00,0,1,6497
False,2.0,2.0,2.0,4.0,51.333,1,0,0,$0.00,0,0,6498
False,5.0,5.0,4.0,5.0,2.667,0,0,0,$0.00,0,0,6499
False,5.0,5.0,3.0,3.0,8.667,2,0,0,$0.00,0,0,6500
False,1.0,1.0,3.0,2.0,308.5,0,1,1,$194780.00,0,1,6501
False,3.0,4.0,3.0,4.0,12.667,0,0,0,$0.00,0,0,6502
False,4.0,3.0,4.0,4.0,25.333,0,2,0,$0.00,0,0,6503
False,3.0,4.0,1.0,2.0,14.0,0,0,0,$0.00,0,0,6504
False,1.0,1.0,3.0,3.0,62.0,0,1,0,$0.00,0,0,6505
False,2.0,1.0,4.0,5.0,73.667,0,1,0,$0.00,0,0,6506
False,2.0,2.0,3.0,3.0,44.0,0,0,0,$0.00,1,1,6507
False,3.0,3.0,3.0,3.0,22.0,1,0,0,$0.00,0,0,6508
False,2.0,2.0,3.0,4.0,32.667,0,4,0,$0.00,0,0,6509
False,5.0,4.0,2.0,4.0,17.333,0,0,0,$0.00,0,0,6510
False,5.0,5.0,5.0,5.0,9.6,1,0,0,$0.00,0,0,6511
False,2.0,1.0,4.0,5.0,61.333,0,0,0,$0.00,0,0,6512
False,4.0,3.0,4.0,4.0,38.667,0,0,0,$0.00,0,0,6513
